gene,transcript,exon length,start,end
ENSG00000133392,ENST00000452625,21,15784697,15784718
ENSG00000133392,ENST00000452625,28,15798659,15798687
ENSG00000133392,ENST00000576790,28,15798659,15798687
ENSG00000133392,ENST00000300036,28,15798659,15798687
ENSG00000133392,ENST00000571505,28,15798659,15798687
ENSG00000103222,ENST00000399408,30,16098872,16098902
ENSG00000103222,ENST00000572882,30,16098872,16098902
ENSG00000103222,ENST00000576557,30,16098872,16098902
ENSG00000183889,ENST00000537112,24,16322527,16322551
ENSG00000170540,ENST00000562234,28,18797924,18797952
ENSG00000261427,ENST00000564808,18,19172759,19172777
ENSG00000261427,ENST00000568526,18,19172759,19172777
ENSG00000103528,ENST00000570264,18,19172759,19172777
ENSG00000103528,ENST00000355377,18,19172759,19172777
ENSG00000103528,ENST00000562711,18,19172759,19172777
ENSG00000103544,ENST00000544670,25,19575097,19575122
ENSG00000103544,ENST00000539322,25,19575097,19575122
ENSG00000103544,ENST00000438132,25,19575097,19575122
ENSG00000103544,ENST00000251143,25,19575097,19575122
ENSG00000103544,ENST00000542263,25,19575097,19575122
ENSG00000103544,ENST00000417362,25,19575097,19575122
ENSG00000103544,ENST00000513947,25,19575097,19575122
ENSG00000167191,ENST00000562469,24,19880969,19880993
ENSG00000169347,ENST00000381362,9,20323380,20323389
ENSG00000169347,ENST00000381360,9,20323380,20323389
ENSG00000197006,ENST00000615720,16,21599882,21599898
ENSG00000155719,ENST00000646100,29,21678914,21678943
ENSG00000155719,ENST00000646100,28,21679183,21679211
ENSG00000155719,ENST00000647277,29,21678914,21678943
ENSG00000155719,ENST00000647277,28,21679183,21679211
ENSG00000155719,ENST00000286149,29,21678914,21678943
ENSG00000155719,ENST00000286149,28,21679183,21679211
ENSG00000155719,ENST00000388958,29,21678914,21678943
ENSG00000155719,ENST00000388958,28,21679183,21679211
ENSG00000058600,ENST00000418581,21,22308204,22308225
ENSG00000168447,ENST00000307331,25,23323553,23323578
ENSG00000103365,ENST00000309859,29,23478882,23478911
ENSG00000103365,ENST00000569182,29,23478882,23478911
ENSG00000090905,ENST00000315183,22,24758338,24758360
ENSG00000090905,ENST00000395799,22,24758338,24758360
ENSG00000077238,ENST00000565352,28,27360765,27360793
ENSG00000169180,ENST00000564337,25,28154587,28154612
ENSG00000188603,ENST00000637686,24,28493785,28493809
ENSG00000176476,ENST00000564023,7,28590630,28590637
ENSG00000196296,ENST00000357084,18,28879098,28879116
ENSG00000196296,ENST00000395503,18,28879098,28879116
ENSG00000177548,ENST00000358201,12,28905866,28905878
ENSG00000177548,ENST00000544477,12,28905866,28905878
ENSG00000213658,ENST00000395461,28,28985712,28985740
ENSG00000213658,ENST00000395461,30,28986539,28986569
ENSG00000213658,ENST00000566270,28,28985712,28985740
ENSG00000213658,ENST00000564277,28,28985712,28985740
ENSG00000213658,ENST00000564277,30,28986539,28986569
ENSG00000213658,ENST00000562472,28,28985712,28985740
ENSG00000213658,ENST00000563964,28,28985712,28985740
ENSG00000213658,ENST00000563964,30,28986539,28986569
ENSG00000213658,ENST00000354453,28,28985712,28985740
ENSG00000213658,ENST00000354453,18,28986381,28986399
ENSG00000213658,ENST00000354453,17,28986429,28986446
ENSG00000213658,ENST00000630764,28,28985712,28985740
ENSG00000213658,ENST00000395456,28,28985712,28985740
ENSG00000213658,ENST00000395456,30,28986539,28986569
ENSG00000213658,ENST00000454369,28,28985712,28985740
ENSG00000213658,ENST00000454369,30,28986539,28986569
ENSG00000213658,ENST00000360872,28,28985712,28985740
ENSG00000213658,ENST00000566177,28,28985712,28985740
ENSG00000213658,ENST00000562701,28,28985712,28985740
ENSG00000213658,ENST00000568899,30,28986539,28986569
ENSG00000213658,ENST00000568440,30,28986539,28986569
ENSG00000213658,ENST00000570232,30,28986539,28986569
ENSG00000103495,ENST00000616501,12,29807774,29807786
ENSG00000169592,ENST00000567987,21,30003649,30003670
ENSG00000149922,ENST00000627355,25,30088649,30088674
ENSG00000005844,ENST00000433423,28,30499206,30499234
ENSG00000156860,ENST00000356166,30,30661303,30661333
ENSG00000156860,ENST00000356166,30,30666511,30666541
ENSG00000156860,ENST00000287468,30,30666511,30666541
ENSG00000151006,ENST00000280606,21,31087805,31087826
ENSG00000255439,ENST00000533518,21,31087805,31087826
ENSG00000255439,ENST00000529564,21,31087805,31087826
ENSG00000103507,ENST00000484226,21,31110103,31110124
ENSG00000052344,ENST00000317508,18,31135153,31135171
ENSG00000052344,ENST00000568261,18,31135153,31135171
ENSG00000052344,ENST00000567531,18,31135153,31135171
ENSG00000052344,ENST00000564025,18,31135153,31135171
ENSG00000089280,ENST00000254108,25,31182397,31182422
ENSG00000089280,ENST00000566605,25,31182397,31182422
ENSG00000089280,ENST00000487045,25,31182397,31182422
ENSG00000089280,ENST00000380244,25,31182397,31182422
ENSG00000089280,ENST00000487509,25,31182397,31182422
ENSG00000089280,ENST00000568685,25,31182397,31182422
ENSG00000177238,ENST00000322122,23,31220895,31220918
ENSG00000177238,ENST00000613872,23,31220895,31220918
ENSG00000169877,ENST00000569954,27,31528187,31528214
ENSG00000230267,ENST00000566902,19,32156985,32157004
ENSG00000259966,ENST00000566952,25,32610410,32610435
ENSG00000282924,ENST00000634254,29,33723526,33723555
ENSG00000282924,ENST00000634254,29,33725412,33725441
ENSG00000282924,ENST00000634254,29,33741947,33741976
ENSG00000282924,ENST00000634254,29,33743821,33743850
ENSG00000282924,ENST00000634254,29,33745702,33745731
ENSG00000171208,ENST00000303155,24,47122888,47122912
ENSG00000171208,ENST00000562559,24,47122888,47122912
ENSG00000262950,ENST00000576671,30,49444773,49444803
ENSG00000083799,ENST00000311559,9,50775165,50775174
ENSG00000083799,ENST00000427738,9,50775165,50775174
ENSG00000140718,ENST00000268349,17,53984937,53984954
ENSG00000245694,ENST00000501177,30,54920297,54920327
ENSG00000176842,ENST00000620085,12,54932497,54932509
ENSG00000102900,ENST00000563858,14,56821579,56821593
ENSG00000140853,ENST00000540182,15,57062158,57062173
ENSG00000140853,ENST00000537056,15,57062158,57062173
ENSG00000172775,ENST00000566403,8,57172364,57172372
ENSG00000205336,ENST00000568700,24,57641586,57641610
ENSG00000140859,ENST00000465878,29,57759124,57759153
ENSG00000140859,ENST00000445690,29,57759124,57759153
ENSG00000140859,ENST00000421376,29,57759124,57759153
ENSG00000140859,ENST00000541240,29,57759124,57759153
ENSG00000140859,ENST00000540079,29,57759124,57759153
ENSG00000140859,ENST00000543930,29,57759124,57759153
ENSG00000140859,ENST00000562903,29,57759124,57759153
ENSG00000103005,ENST00000565662,22,58014272,58014294
ENSG00000103005,ENST00000562534,21,58002478,58002499
ENSG00000103005,ENST00000562534,30,58002615,58002645
ENSG00000103021,ENST00000616795,15,58259853,58259868
ENSG00000103042,ENST00000564010,17,58679856,58679873
ENSG00000166595,ENST00000568572,29,66932271,66932300
ENSG00000172828,ENST00000566453,19,66963065,66963084
ENSG00000102878,ENST00000517750,21,67167201,67167222
ENSG00000102890,ENST00000571587,30,67199552,67199582
ENSG00000102890,ENST00000571587,27,67201408,67201435
ENSG00000135723,ENST00000568595,24,67236410,67236434
ENSG00000039523,ENST00000379312,24,67539727,67539751
ENSG00000039523,ENST00000566522,24,67539727,67539751
ENSG00000039523,ENST00000042381,24,67539727,67539751
ENSG00000039523,ENST00000540839,24,67539727,67539751
ENSG00000039523,ENST00000422602,24,67539727,67539751
ENSG00000039523,ENST00000565176,24,67539727,67539751
ENSG00000039523,ENST00000428437,24,67539727,67539751
ENSG00000039523,ENST00000569253,24,67539727,67539751
ENSG00000039523,ENST00000566559,24,67539727,67539751
ENSG00000039523,ENST00000566815,24,67539727,67539751
ENSG00000039523,ENST00000561534,24,67539727,67539751
ENSG00000141084,ENST00000317506,23,67738012,67738035
ENSG00000141084,ENST00000448631,23,67738012,67738035
ENSG00000141084,ENST00000602506,23,67738012,67738035
ENSG00000141084,ENST00000602677,23,67738012,67738035
ENSG00000141084,ENST00000602525,23,67738012,67738035
ENSG00000141084,ENST00000602638,23,67738012,67738035
ENSG00000141084,ENST00000602815,23,67738012,67738035
ENSG00000141084,ENST00000602887,23,67738012,67738035
ENSG00000132600,ENST00000565761,26,68324806,68324832
ENSG00000039068,ENST00000612417,23,68826531,68826554
ENSG00000213380,ENST00000562595,23,69335325,69335348
ENSG00000132604,ENST00000566257,9,69368586,69368595
ENSG00000103018,ENST00000512062,30,69448114,69448144
ENSG00000103018,ENST00000512062,29,69459092,69459121
ENSG00000103018,ENST00000307892,30,69448114,69448144
ENSG00000103018,ENST00000307892,29,69459092,69459121
ENSG00000103018,ENST00000561792,30,69448114,69448144
ENSG00000103018,ENST00000561792,29,69459092,69459121
ENSG00000103018,ENST00000568237,29,69459092,69459121
ENSG00000103018,ENST00000568342,30,69448114,69448144
ENSG00000157322,ENST00000449317,27,69962739,69962766
ENSG00000157335,ENST00000536907,27,70185647,70185674
ENSG00000189091,ENST00000567635,29,70550649,70550678
ENSG00000132613,ENST00000338779,9,70679314,70679323
ENSG00000132613,ENST00000616026,15,70679626,70679641
ENSG00000260734,ENST00000561754,23,71432869,71432892
ENSG00000166747,ENST00000393512,9,71767876,71767885
ENSG00000140839,ENST00000339953,27,74409851,74409878
ENSG00000140839,ENST00000620745,18,74412153,74412171
ENSG00000090863,ENST00000567951,16,74496628,74496644
ENSG00000166446,ENST00000562812,3,80662744,80662747
ENSG00000166446,ENST00000563890,3,80679733,80679736
ENSG00000166446,ENST00000566173,3,80670943,80670946
ENSG00000153815,ENST00000537098,27,81693157,81693184
ENSG00000153815,ENST00000539778,27,81693157,81693184
ENSG00000153815,ENST00000621537,27,81693157,81693184
ENSG00000153815,ENST00000566513,27,81693157,81693184
ENSG00000153815,ENST00000398040,27,81693157,81693184
ENSG00000153815,ENST00000565680,27,81693157,81693184
ENSG00000103154,ENST00000305202,25,83972150,83972175
ENSG00000103154,ENST00000305202,26,83980838,83980864
ENSG00000103154,ENST00000566836,26,83980838,83980864
ENSG00000154099,ENST00000567666,26,84162189,84162215
ENSG00000103194,ENST00000569038,29,84733052,84733081
ENSG00000135709,ENST00000258180,30,85082563,85082593
ENSG00000135709,ENST00000566428,30,85082563,85082593
ENSG00000153789,ENST00000539556,6,85107666,85107672
ENSG00000153789,ENST00000618669,6,85107666,85107672
ENSG00000158717,ENST00000567408,15,88699070,88699085
ENSG00000103335,ENST00000518793,23,88716096,88716119
ENSG00000167526,ENST00000452368,21,89561577,89561598
ENSG00000167526,ENST00000452368,12,89561739,89561751
ENSG00000178773,ENST00000529800,27,89587555,89587582
ENSG00000131165,ENST00000397901,20,89653903,89653923
ENSG00000131165,ENST00000550102,20,89653903,89653923
ENSG00000131165,ENST00000549328,20,89653903,89653923
ENSG00000131165,ENST00000551981,20,89653903,89653923
ENSG00000131165,ENST00000550872,20,89653903,89653923
ENSG00000204991,ENST00000378247,28,89868188,89868216
ENSG00000204991,ENST00000569108,28,89868188,89868216
ENSG00000204991,ENST00000562029,28,89868188,89868216
ENSG00000141002,ENST00000561958,30,89887651,89887681
ENSG00000141002,ENST00000568412,30,89887651,89887681
ENSG00000141013,ENST00000568664,14,90031175,90031189
ENSG00000141252,ENST00000389040,30,553432,553462
ENSG00000132376,ENST00000477910,17,1515568,1515585
ENSG00000174238,ENST00000313486,8,1543019,1543027
ENSG00000174238,ENST00000539476,8,1541641,1541649
ENSG00000174238,ENST00000574991,8,1543019,1543027
ENSG00000174238,ENST00000576722,8,1543019,1543027
ENSG00000174238,ENST00000575895,8,1543019,1543027
ENSG00000174238,ENST00000576010,8,1543019,1543027
ENSG00000174238,ENST00000573231,8,1543019,1543027
ENSG00000167703,ENST00000571650,12,1586948,1586960
ENSG00000004660,ENST00000381769,22,3881626,3881648
ENSG00000004660,ENST00000348335,22,3881626,3881648
ENSG00000004660,ENST00000158166,22,3881626,3881648
ENSG00000074370,ENST00000309890,18,3953692,3953710
ENSG00000074370,ENST00000397041,18,3953692,3953710
ENSG00000074370,ENST00000397035,18,3953692,3953710
ENSG00000074370,ENST00000359983,18,3953692,3953710
ENSG00000074370,ENST00000352011,18,3953692,3953710
ENSG00000074370,ENST00000397043,18,3953692,3953710
ENSG00000074370,ENST00000574202,18,3953692,3953710
ENSG00000141456,ENST00000570571,7,4676500,4676507
ENSG00000141480,ENST00000575877,7,4719282,4719289
ENSG00000141503,ENST00000572330,24,4893285,4893309
ENSG00000141503,ENST00000347992,24,4893285,4893309
ENSG00000141503,ENST00000571207,24,4893285,4893309
ENSG00000108509,ENST00000414043,21,4969499,4969520
ENSG00000108509,ENST00000361571,21,4969499,4969520
ENSG00000108509,ENST00000572543,21,4969499,4969520
ENSG00000108509,ENST00000348066,21,4969499,4969520
ENSG00000167840,ENST00000572468,22,5108785,5108807
ENSG00000141485,ENST00000572352,18,6707027,6707045
ENSG00000132535,ENST00000648172,28,7193843,7193871
ENSG00000132535,ENST00000302955,28,7193843,7193871
ENSG00000132535,ENST00000399506,28,7193843,7193871
ENSG00000132535,ENST00000649520,28,7193843,7193871
ENSG00000132535,ENST00000491753,28,7193843,7193871
ENSG00000132535,ENST00000399510,28,7193843,7193871
ENSG00000132535,ENST00000648707,28,7193843,7193871
ENSG00000132535,ENST00000649971,28,7193843,7193871
ENSG00000132535,ENST00000649186,28,7193843,7193871
ENSG00000132535,ENST00000648896,28,7193843,7193871
ENSG00000132535,ENST00000648103,28,7193843,7193871
ENSG00000132535,ENST00000650120,28,7193843,7193871
ENSG00000132535,ENST00000648263,28,7193843,7193871
ENSG00000182896,ENST00000389982,21,7356028,7356049
ENSG00000182896,ENST00000576060,21,7356028,7356049
ENSG00000182896,ENST00000330767,21,7356028,7356049
ENSG00000187838,ENST00000619711,14,7393350,7393364
ENSG00000161960,ENST00000577269,18,7578226,7578244
ENSG00000161960,ENST00000583389,18,7578226,7578244
ENSG00000129244,ENST00000577113,27,7654791,7654818
ENSG00000129244,ENST00000577113,21,7655235,7655256
ENSG00000141510,ENST00000413465,22,7676381,7676403
ENSG00000141510,ENST00000635293,22,7676381,7676403
ENSG00000141510,ENST00000359597,22,7676381,7676403
ENSG00000141510,ENST00000269305,22,7676381,7676403
ENSG00000141510,ENST00000620739,22,7676381,7676403
ENSG00000141510,ENST00000617185,22,7676381,7676403
ENSG00000141510,ENST00000455263,22,7676381,7676403
ENSG00000141510,ENST00000420246,22,7676381,7676403
ENSG00000141510,ENST00000622645,22,7676381,7676403
ENSG00000141510,ENST00000610538,22,7676381,7676403
ENSG00000141510,ENST00000445888,22,7676381,7676403
ENSG00000141510,ENST00000619485,22,7676381,7676403
ENSG00000141510,ENST00000615910,7,7676024,7676031
ENSG00000141510,ENST00000615910,22,7676381,7676403
ENSG00000141510,ENST00000514944,22,7676381,7676403
ENSG00000141510,ENST00000508793,22,7676381,7676403
ENSG00000141510,ENST00000604348,22,7676381,7676403
ENSG00000141510,ENST00000503591,22,7676381,7676403
ENSG00000178971,ENST00000578441,22,8230446,8230468
ENSG00000133026,ENST00000360416,30,8576642,8576672
ENSG00000133026,ENST00000360416,28,8589080,8589108
ENSG00000133026,ENST00000379980,27,8576642,8576669
ENSG00000133026,ENST00000379980,28,8589080,8589108
ENSG00000133026,ENST00000269243,28,8589080,8589108
ENSG00000133026,ENST00000472728,28,8589080,8589108
ENSG00000133026,ENST00000411957,28,8589080,8589108
ENSG00000006788,ENST00000418404,28,10360160,10360188
ENSG00000006788,ENST00000252172,28,10360160,10360188
ENSG00000006788,ENST00000621918,28,10360160,10360188
ENSG00000133020,ENST00000403437,28,10415680,10415708
ENSG00000264424,ENST00000255381,28,10464680,10464708
ENSG00000109061,ENST00000226207,28,10514867,10514895
ENSG00000125414,ENST00000532183,28,10544099,10544127
ENSG00000125414,ENST00000245503,28,10544099,10544127
ENSG00000125414,ENST00000397183,28,10544099,10544127
ENSG00000125414,ENST00000622564,28,10544099,10544127
ENSG00000125414,ENST00000578017,28,10544099,10544127
ENSG00000125414,ENST00000420805,28,10544099,10544127
ENSG00000109063,ENST00000583535,28,10650373,10650401
ENSG00000109063,ENST00000579489,28,10650373,10650401
ENSG00000187824,ENST00000341871,30,10729030,10729060
ENSG00000006740,ENST00000379672,18,12973301,12973319
ENSG00000006740,ENST00000262444,18,12973301,12973319
ENSG00000006740,ENST00000616670,13,12955866,12955879
ENSG00000006740,ENST00000583608,18,12973301,12973319
ENSG00000006744,ENST00000395962,28,13017070,13017098
ENSG00000006744,ENST00000584650,21,13003478,13003499
ENSG00000187607,ENST00000579694,25,15706476,15706501
ENSG00000214941,ENST00000476496,22,15993756,15993778
ENSG00000214941,ENST00000490395,22,15993756,15993778
ENSG00000214941,ENST00000399277,22,15993756,15993778
ENSG00000214941,ENST00000399280,22,15993756,15993778
ENSG00000214941,ENST00000497719,22,15993756,15993778
ENSG00000214941,ENST00000486655,22,15993756,15993778
ENSG00000214941,ENST00000474716,22,15993756,15993778
ENSG00000214941,ENST00000472495,22,15993756,15993778
ENSG00000214941,ENST00000460315,22,15993756,15993778
ENSG00000214941,ENST00000491631,22,15993756,15993778
ENSG00000214941,ENST00000495825,22,15993756,15993778
ENSG00000214941,ENST00000585208,22,15993756,15993778
ENSG00000214941,ENST00000486706,22,15993756,15993778
ENSG00000214941,ENST00000460252,22,15993756,15993778
ENSG00000141027,ENST00000582357,27,16151589,16151616
ENSG00000141027,ENST00000436828,27,16151589,16151616
ENSG00000170160,ENST00000456009,22,16731799,16731821
ENSG00000131885,ENST00000399211,23,16841840,16841863
ENSG00000108557,ENST00000640861,17,17793629,17793646
ENSG00000108557,ENST00000640861,9,17794240,17794249
ENSG00000108557,ENST00000640861,2,17798408,17798410
ENSG00000091536,ENST00000205890,6,18130804,18130810
ENSG00000091536,ENST00000647165,6,18130804,18130810
ENSG00000131899,ENST00000621229,16,18238044,18238060
ENSG00000177302,ENST00000585031,12,18308412,18308424
ENSG00000176974,ENST00000618902,30,18348449,18348479
ENSG00000166484,ENST00000581260,13,19379592,19379605
ENSG00000166484,ENST00000603493,18,19380483,19380501
ENSG00000072210,ENST00000581518,4,19675495,19675499
ENSG00000072210,ENST00000582991,4,19675495,19675499
ENSG00000072210,ENST00000575384,4,19675495,19675499
ENSG00000124422,ENST00000455117,21,21021205,21021226
ENSG00000266356,ENST00000577519,23,27412081,27412104
ENSG00000141068,ENST00000644974,5,27585656,27585661
ENSG00000141068,ENST00000398988,5,27585656,27585661
ENSG00000141068,ENST00000268763,5,27585656,27585661
ENSG00000141068,ENST00000509603,5,27585656,27585661
ENSG00000141068,ENST00000644418,5,27585656,27585661
ENSG00000141068,ENST00000398982,5,27585656,27585661
ENSG00000141068,ENST00000577823,5,27585656,27585661
ENSG00000007171,ENST00000621962,29,27780877,27780906
ENSG00000004142,ENST00000540200,27,28350765,28350792
ENSG00000004142,ENST00000618887,27,28350765,28350792
ENSG00000258472,ENST00000481916,28,28611767,28611795
ENSG00000258472,ENST00000584196,28,28611767,28611795
ENSG00000109103,ENST00000444148,28,28552064,28552092
ENSG00000167524,ENST00000494272,28,28611767,28611795
ENSG00000167524,ENST00000301037,28,28611767,28611795
ENSG00000167524,ENST00000581199,28,28611767,28611795
ENSG00000109113,ENST00000422279,20,28715194,28715214
ENSG00000109113,ENST00000583538,9,28715799,28715808
ENSG00000198242,ENST00000394935,17,28720413,28720430
ENSG00000076604,ENST00000618771,16,28747212,28747228
ENSG00000063015,ENST00000335960,27,28956718,28956745
ENSG00000063015,ENST00000335960,11,28956746,28956757
ENSG00000196535,ENST00000527372,12,29116443,29116455
ENSG00000196535,ENST00000533112,12,29116443,29116455
ENSG00000196535,ENST00000531253,12,29116443,29116455
ENSG00000196535,ENST00000628822,10,29118030,29118040
ENSG00000196535,ENST00000530254,12,29116443,29116455
ENSG00000108262,ENST00000394869,27,29578961,29578988
ENSG00000108262,ENST00000581348,18,29575811,29575829
ENSG00000108262,ENST00000581348,27,29578961,29578988
ENSG00000108262,ENST00000581925,27,29578961,29578988
ENSG00000108578,ENST00000577623,17,30291491,30291508
ENSG00000108582,ENST00000584221,3,30447561,30447564
ENSG00000108587,ENST00000225724,30,30510879,30510909
ENSG00000108587,ENST00000451249,30,30510879,30510909
ENSG00000108587,ENST00000427274,30,30510879,30510909
ENSG00000108587,ENST00000467337,30,30510879,30510909
ENSG00000108587,ENST00000414833,30,30510879,30510909
ENSG00000141314,ENST00000578006,24,32267901,32267925
ENSG00000141314,ENST00000431505,24,32267901,32267925
ENSG00000141314,ENST00000269051,24,32267901,32267925
ENSG00000092871,ENST00000315249,24,35014739,35014763
ENSG00000092871,ENST00000394597,24,35014739,35014763
ENSG00000092871,ENST00000447669,24,35014739,35014763
ENSG00000092871,ENST00000415395,24,35014739,35014763
ENSG00000092871,ENST00000581039,24,35014739,35014763
ENSG00000092871,ENST00000584541,24,35014739,35014763
ENSG00000267074,ENST00000592908,4,35510035,35510039
ENSG00000270765,ENST00000604063,30,35750076,35750106
ENSG00000270765,ENST00000618498,30,35750076,35750106
ENSG00000270379,ENST00000603870,13,35864877,35864890
ENSG00000270379,ENST00000605080,13,35864877,35864890
ENSG00000270379,ENST00000603218,13,35864877,35864890
ENSG00000277089,ENST00000610845,16,36073655,36073671
ENSG00000278540,ENST00000616317,24,37210466,37210490
ENSG00000278540,ENST00000612895,24,37210466,37210490
ENSG00000278540,ENST00000614428,24,37210466,37210490
ENSG00000278540,ENST00000617649,24,37210466,37210490
ENSG00000278540,ENST00000614450,24,37210466,37210490
ENSG00000276234,ENST00000615328,19,37411268,37411287
ENSG00000275410,ENST00000620125,29,37733592,37733621
ENSG00000275832,ENST00000633445,28,38460904,38460932
ENSG00000275832,ENST00000622683,28,38460904,38460932
ENSG00000275832,ENST00000620417,28,38460904,38460932
ENSG00000275832,ENST00000620417,23,38498931,38498954
ENSG00000275832,ENST00000618942,28,38460904,38460932
ENSG00000277363,ENST00000617146,21,38568210,38568231
ENSG00000277363,ENST00000621492,24,38568210,38568234
ENSG00000277363,ENST00000621763,24,38568210,38568234
ENSG00000161381,ENST00000579279,27,39079501,39079528
ENSG00000067191,ENST00000394303,20,39185130,39185150
ENSG00000067191,ENST00000539338,20,39185130,39185150
ENSG00000067191,ENST00000394310,20,39185130,39185150
ENSG00000265460,ENST00000579400,27,39240209,39240236
ENSG00000125686,ENST00000394287,29,39439164,39439193
ENSG00000125686,ENST00000300651,29,39439164,39439193
ENSG00000125686,ENST00000577831,29,39439164,39439193
ENSG00000131771,ENST00000580825,23,39629539,39629562
ENSG00000131771,ENST00000254079,23,39629539,39629562
ENSG00000131771,ENST00000582680,23,39629539,39629562
ENSG00000131771,ENST00000394265,23,39629539,39629562
ENSG00000131771,ENST00000394267,23,39629539,39629562
ENSG00000131771,ENST00000580772,23,39629539,39629562
ENSG00000073605,ENST00000360317,27,39906960,39906987
ENSG00000073605,ENST00000309481,27,39906960,39906987
ENSG00000073605,ENST00000394179,27,39906960,39906987
ENSG00000073605,ENST00000418519,27,39906960,39906987
ENSG00000073605,ENST00000523371,27,39906960,39906987
ENSG00000073605,ENST00000522564,27,39906960,39906987
ENSG00000167914,ENST00000635792,27,39972586,39972613
ENSG00000167914,ENST00000635792,21,39973809,39973830
ENSG00000167914,ENST00000301659,27,39972586,39972613
ENSG00000167914,ENST00000301659,21,39973809,39973830
ENSG00000108344,ENST00000415039,26,39984458,39984484
ENSG00000008838,ENST00000614384,21,40035774,40035795
ENSG00000108349,ENST00000418132,28,40141206,40141234
ENSG00000108349,ENST00000264645,28,40141206,40141234
ENSG00000108349,ENST00000581849,28,40141206,40141234
ENSG00000108352,ENST00000543876,26,40181668,40181694
ENSG00000131746,ENST00000394072,27,40478306,40478333
ENSG00000131746,ENST00000254051,27,40478306,40478333
ENSG00000233014,ENST00000428328,21,41325408,41325429
ENSG00000171401,ENST00000246635,26,41501718,41501744
ENSG00000171346,ENST00000254043,26,41514648,41514674
ENSG00000171346,ENST00000393974,26,41514648,41514674
ENSG00000171346,ENST00000393976,26,41514648,41514674
ENSG00000128422,ENST00000648886,23,41620535,41620558
ENSG00000128422,ENST00000311208,23,41620535,41620558
ENSG00000128422,ENST00000540235,23,41620535,41620558
ENSG00000128422,ENST00000540235,1,41624190,41624191
ENSG00000128422,ENST00000493253,23,41620535,41620558
ENSG00000128422,ENST00000649249,23,41620535,41620558
ENSG00000214514,ENST00000398469,28,41638686,41638714
ENSG00000131473,ENST00000352035,30,41896619,41896649
ENSG00000131473,ENST00000590151,30,41896619,41896649
ENSG00000168610,ENST00000264657,30,42329746,42329776
ENSG00000168610,ENST00000585517,30,42329746,42329776
ENSG00000168610,ENST00000389272,30,42329746,42329776
ENSG00000168610,ENST00000588969,30,42329746,42329776
ENSG00000168610,ENST00000404395,30,42329746,42329776
ENSG00000033627,ENST00000585525,18,42508571,42508589
ENSG00000033627,ENST00000343619,18,42508571,42508589
ENSG00000033627,ENST00000544137,17,42460847,42460864
ENSG00000033627,ENST00000544137,21,42487346,42487367
ENSG00000033627,ENST00000544137,18,42508571,42508589
ENSG00000033627,ENST00000586201,18,42508571,42508589
ENSG00000033627,ENST00000588138,18,42508571,42508589
ENSG00000131470,ENST00000586337,19,42574315,42574334
ENSG00000131470,ENST00000590760,15,42574195,42574210
ENSG00000131482,ENST00000592383,29,42907599,42907628
ENSG00000188554,ENST00000341165,19,43179393,43179412
ENSG00000188554,ENST00000341165,23,43180794,43180817
ENSG00000188554,ENST00000542611,19,43179393,43179412
ENSG00000188554,ENST00000542611,23,43180794,43180817
ENSG00000188554,ENST00000590996,19,43179393,43179412
ENSG00000188554,ENST00000590996,23,43180794,43180817
ENSG00000188554,ENST00000589872,19,43179393,43179412
ENSG00000188554,ENST00000589872,23,43180794,43180817
ENSG00000184988,ENST00000541594,25,43213020,43213045
ENSG00000161647,ENST00000398393,21,43816676,43816697
ENSG00000161647,ENST00000398389,21,43816676,43816697
ENSG00000108852,ENST00000625880,1,43883385,43883386
ENSG00000141349,ENST00000591696,20,44074750,44074770
ENSG00000087152,ENST00000591295,29,44195799,44195828
ENSG00000087152,ENST00000454077,29,44195799,44195828
ENSG00000087152,ENST00000454077,23,44196395,44196418
ENSG00000087152,ENST00000389384,29,44195799,44195828
ENSG00000087152,ENST00000389384,23,44196395,44196418
ENSG00000087152,ENST00000593073,24,44195418,44195442
ENSG00000087152,ENST00000587097,29,44195799,44195828
ENSG00000087152,ENST00000587097,23,44196395,44196418
ENSG00000087152,ENST00000587022,29,44195799,44195828
ENSG00000004939,ENST00000399246,15,44255206,44255221
ENSG00000186566,ENST00000587228,18,44467096,44467114
ENSG00000073670,ENST00000200557,18,44779221,44779239
ENSG00000073670,ENST00000355638,18,44779221,44779239
ENSG00000073670,ENST00000535346,18,44779221,44779239
ENSG00000073670,ENST00000587773,18,44779221,44779239
ENSG00000184922,ENST00000592006,18,45234831,45234849
ENSG00000198336,ENST00000572316,28,47213798,47213826
ENSG00000198336,ENST00000354968,28,47213798,47213826
ENSG00000198336,ENST00000576874,28,47213798,47213826
ENSG00000198336,ENST00000536623,28,47213798,47213826
ENSG00000198336,ENST00000573747,28,47213798,47213826
ENSG00000198336,ENST00000393450,28,47213798,47213826
ENSG00000141279,ENST00000534691,23,47582826,47582849
ENSG00000006025,ENST00000613735,15,47815337,47815352
ENSG00000266601,ENST00000584276,25,47932971,47932996
ENSG00000108439,ENST00000584061,15,47945597,47945612
ENSG00000108465,ENST00000580287,23,47981436,47981459
ENSG00000108465,ENST00000583697,23,47981436,47981459
ENSG00000141293,ENST00000336915,26,48363788,48363814
ENSG00000141293,ENST00000584709,26,48363788,48363814
ENSG00000141293,ENST00000584924,26,48363788,48363814
ENSG00000235300,ENST00000621191,18,48294346,48294364
ENSG00000136436,ENST00000258947,29,48862275,48862304
ENSG00000136436,ENST00000509507,29,48862275,48862304
ENSG00000136436,ENST00000448105,29,48862275,48862304
